Classification on tnbc_mazid for clinic with adaboost.

Database configuration : 
	- Database name : tnbc_mazid
	- View name : clinic	 View shape : (902, 18)
	- Learning Rate : 0.7494456762749445
	- Labels used : Non-TNBC, TNBC
	- Number of cross validation folds : 5

Classifier configuration : 
	- Adaboost with n_estimators : 51, base_estimator : DecisionTreeClassifier
	- Executed on 4 core(s) 


	For Accuracy score using {}, (higher is better) : 
		- Score on train : 0.977810650887574
		- Score on test : 0.7964601769911505

	For F1 score using average: micro, {} (higher is better) : 
		- Score on train : 0.977810650887574
		- Score on test : 0.7964601769911505

	For Balanced accuracy score using {}, (higher is better) : 
		- Score on train : 0.9348979822985939
		- Score on test : 0.5631345631345631

Test set confusion matrix : 

╒══════════╤════════════╤════════╕
│          │   Non-TNBC │   TNBC │
╞══════════╪════════════╪════════╡
│ Non-TNBC │        172 │     17 │
├──────────┼────────────┼────────┤
│ TNBC     │         29 │      8 │
╘══════════╧════════════╧════════╛



 Classification took 0:00:05

 Classifier Interpretation : 
Feature importances : 
- Feature : ID_10, feature importance : 0.33851233268980246
- Feature : ID_4, feature importance : 0.0809835434921443
- Feature : ID_14, feature importance : 0.07646405186058049
- Feature : ID_13, feature importance : 0.05116770027645512
- Feature : ID_3, feature importance : 0.04895353510276819
- Feature : ID_0, feature importance : 0.04807656170758238
- Feature : ID_12, feature importance : 0.0458038136904016
- Feature : ID_16, feature importance : 0.04516572030236036
- Feature : ID_8, feature importance : 0.04310910863082194
- Feature : ID_7, feature importance : 0.042590077821863255
- Feature : ID_17, feature importance : 0.03760634468361397
- Feature : ID_15, feature importance : 0.03516904346166092
- Feature : ID_11, feature importance : 0.033684004850412036
- Feature : ID_5, feature importance : 0.022798353071492833
- Feature : ID_1, feature importance : 0.022696117192231392
- Feature : ID_9, feature importance : 0.013690229139977467
- Feature : ID_6, feature importance : 0.00981883324162872
- Feature : ID_2, feature importance : 0.0037106287842026625


 Estimator error | Estimator weight
0.14497041420118342 | 0.0666367413571015
0.26244615493256124 | 0.03880031615046549
0.2972761353169779 | 0.03230449284124006
0.28625589248667793 | 0.034307260358561645
0.34916073218892957 | 0.023383619674598104
0.35164068331337306 | 0.02297450441680762
0.3944871890683416 | 0.016089829529231735
0.3915701690233713 | 0.016548985513767062
0.4332813981155811 | 0.010081295728222245
0.42775100893748796 | 0.010928330816749357
0.3806132131803718 | 0.018284906692254813
0.405523003439179 | 0.01436309951335697
0.43538655777943164 | 0.009759549436086997
0.4351963517638697 | 0.009788605144118423
0.3911384359983285 | 0.01661704557664064
0.3375978670038456 | 0.02530945565163523
0.37225179288533616 | 0.019622532883740464
0.41033344747014916 | 0.013615200919401771
0.31806788522461005 | 0.028638197866168894
0.3472595030875225 | 0.023698175674468698
0.3945541556686666 | 0.01607930262000028
0.3988621630934688 | 0.015403386388649179
0.37472216086492416 | 0.019226100616842087
0.3839704643823758 | 0.017751056608758902
0.39427974510505803 | 0.016122442930647286
0.4312648157155702 | 0.010389849345820176
0.40497115623677815 | 0.014449074898677488
0.40670880959354994 | 0.014178481548700186
0.40026093502454435 | 0.015184455631109
0.3948144184470296 | 0.01603839615040615
0.3798216185955879 | 0.018411043916633056
0.33819766723258426 | 0.025208783801889675
0.35659553885811623 | 0.022161024580199563
0.35226512953790523 | 0.022871699066587977
0.36058262093196913 | 0.02151009074309201
0.4079018064290039 | 0.013992914808813922
0.36866839808080776 | 0.020199490934634037
0.3643137599795857 | 0.02090378089802771
0.3349619644811121 | 0.0257529180834634
0.35970802917947076 | 0.021652604936665897
0.4491796852983531 | 0.0076596923813518365
0.4458463970710641 | 0.008165934821189708
0.4151253756247547 | 0.01287282786778954
0.3973420683244339 | 0.015641599401425545
0.3730514116317072 | 0.019494097993798056
0.37578909722641585 | 0.019055208951698443
0.37357595623339673 | 0.019409906141381092
0.3727051051137523 | 0.019549708068767782
0.33287309699420603 | 0.026105578274866443
0.3760813205131376 | 0.019008437175305037
0.409156298550875 | 0.01379796466819097
